sample_id	name	exp	batch	residuals	cohort	sv
samp339	ENSG00000006194.6	0.555064828	10	0.555064828	NoModel	-0.026262365
samp340	ENSG00000006194.6	0.963808356	10	0.963808356	NoModel	-0.011356534
samp341	ENSG00000006194.6	-0.450392686	10	-0.450392686	NoModel	-0.015132643
samp342	ENSG00000006194.6	0.737085803	10	0.737085803	NoModel	-0.023429398
samp343	ENSG00000006194.6	0.197637214	10	0.197637214	NoModel	-0.016691873
samp344	ENSG00000006194.6	0.23672635	10	0.23672635	NoModel	-0.018633527
samp345	ENSG00000006194.6	0.367295712	10	0.367295712	NoModel	-0.016782312
samp346	ENSG00000006194.6	-0.384515581	10	-0.384515581	NoModel	-0.004068282
samp347	ENSG00000006194.6	-0.246072562	10	-0.246072562	NoModel	-0.002202521
samp348	ENSG00000006194.6	1.174350554	10	1.174350554	NoModel	-0.016712751
samp349	ENSG00000006194.6	-0.332170721	10	-0.332170721	NoModel	-0.016028417
samp350	ENSG00000006194.6	-0.474160862	10	-0.474160862	NoModel	-0.017753023
samp351	ENSG00000006194.6	-0.109632369	10	-0.109632369	NoModel	-0.022231997
samp352	ENSG00000006194.6	1.002396338	10	1.002396338	NoModel	-0.015301899
samp353	ENSG00000006194.6	0.220242302	10	0.220242302	NoModel	-0.014647689
samp354	ENSG00000006194.6	-0.281470803	10	-0.281470803	NoModel	-0.003752438
samp355	ENSG00000006194.6	1.007189828	10	1.007189828	NoModel	-0.023448485
samp356	ENSG00000006194.6	-0.136162039	10	-0.136162039	NoModel	-0.022534615
samp357	ENSG00000006194.6	0.890898729	10	0.890898729	NoModel	-0.022445078
samp358	ENSG00000006194.6	-0.908409728	10	-0.908409728	NoModel	0.008850847
samp359	ENSG00000006194.6	-0.023172863	10	-0.023172863	NoModel	-0.004223793
samp360	ENSG00000006194.6	1.679074969	10	1.679074969	NoModel	0.000952186
samp361	ENSG00000006194.6	-0.902178477	10	-0.902178477	NoModel	-0.020446682
samp362	ENSG00000006194.6	-0.021562064	10	-0.021562064	NoModel	-0.014218955
samp363	ENSG00000006194.6	0.257593519	10	0.257593519	NoModel	-0.031643888
samp364	ENSG00000006194.6	0.028799414	10	0.028799414	NoModel	-0.023976913
samp365	ENSG00000006194.6	0.040683363	10	0.040683363	NoModel	-0.03632644
samp366	ENSG00000006194.6	0.659202007	10	0.659202007	NoModel	-0.011122173
samp367	ENSG00000006194.6	1.149151427	10	1.149151427	NoModel	-0.004364953
samp368	ENSG00000006194.6	-0.093153654	10	-0.093153654	NoModel	-0.016082653
samp369	ENSG00000006194.6	-0.476913841	10	-0.476913841	NoModel	-0.00895887
samp370	ENSG00000006194.6	0.647267691	10	0.647267691	NoModel	-0.025886625
samp371	ENSG00000006194.6	1.050036079	10	1.050036079	NoModel	-0.01422546
samp372	ENSG00000006194.6	0.186279254	10	0.186279254	NoModel	-0.011384466
samp373	ENSG00000006194.6	0.496603199	10	0.496603199	NoModel	-0.007714693
samp374	ENSG00000006194.6	0.063544324	10	0.063544324	NoModel	-0.003200345
samp375	ENSG00000006194.6	0.371612534	10	0.371612534	NoModel	-0.01910942
samp376	ENSG00000006194.6	0.068255447	10	0.068255447	NoModel	-0.017151448
samp377	ENSG00000006194.6	0.200659741	10	0.200659741	NoModel	-0.027354882
samp378	ENSG00000006194.6	-0.570894432	10	-0.570894432	NoModel	-0.021554693
samp379	ENSG00000006194.6	0.31360897	10	0.31360897	NoModel	-0.023102857
samp380	ENSG00000006194.6	0.34707929	10	0.34707929	NoModel	-0.028117035
samp381	ENSG00000006194.6	-0.211881957	10	-0.211881957	NoModel	-0.018284166
samp382	ENSG00000006194.6	1.078309364	10	1.078309364	NoModel	-0.007405737
samp383	ENSG00000006194.6	0.680317833	10	0.680317833	NoModel	-0.020614463
samp384	ENSG00000006194.6	1.037593767	10	1.037593767	NoModel	-0.021693624
samp385	ENSG00000006194.6	0.393831031	10	0.393831031	NoModel	-0.016888245
samp386	ENSG00000006194.6	0.685576789	10	0.685576789	NoModel	-0.011577246
samp387	ENSG00000006194.6	-0.010307342	10	-0.010307342	NoModel	-0.017795711
samp388	ENSG00000006194.6	0.073743693	10	0.073743693	NoModel	-0.02021739
samp389	ENSG00000006194.6	-0.118729103	10	-0.118729103	NoModel	-0.021216051
samp390	ENSG00000006194.6	0.468747564	10	0.468747564	NoModel	-0.001966844
samp391	ENSG00000006194.6	0.491049917	10	0.491049917	NoModel	-0.014406011
samp392	ENSG00000006194.6	0.543450967	10	0.543450967	NoModel	-0.029173501
samp393	ENSG00000006194.6	1.266695937	10	1.266695937	NoModel	-0.004442595
samp394	ENSG00000006194.6	0.134318763	10	0.134318763	NoModel	-0.015389204
samp395	ENSG00000006194.6	-0.080026749	10	-0.080026749	NoModel	-0.018095101
samp396	ENSG00000006194.6	1.284984518	10	1.284984518	NoModel	-0.008625538
samp397	ENSG00000006194.6	-0.181395593	10	-0.181395593	NoModel	-0.017729955
samp398	ENSG00000006194.6	-0.594554986	10	-0.594554986	NoModel	-0.008553895
samp399	ENSG00000006194.6	0.132008386	10	0.132008386	NoModel	-0.018198598
samp400	ENSG00000006194.6	0.34852723	10	0.34852723	NoModel	-0.018569784
samp401	ENSG00000006194.6	0.327472791	10	0.327472791	NoModel	-0.025789848
samp402	ENSG00000006194.6	-0.886649091	10	-0.886649091	NoModel	-0.001992103
samp403	ENSG00000006194.6	0.250899878	10	0.250899878	NoModel	-0.021579425
samp404	ENSG00000006194.6	0.334020597	10	0.334020597	NoModel	-0.018126674
samp405	ENSG00000006194.6	1.294368455	10	1.294368455	NoModel	0.000300377
samp406	ENSG00000006194.6	-0.043371144	10	-0.043371144	NoModel	-0.021983997
samp407	ENSG00000006194.6	0.692139305	10	0.692139305	NoModel	-0.025002803
samp408	ENSG00000006194.6	0.301891092	10	0.301891092	NoModel	-0.016419076
samp409	ENSG00000006194.6	0.442076143	10	0.442076143	NoModel	-0.007598766
samp410	ENSG00000006194.6	0.884701578	10	0.884701578	NoModel	-0.008640414
samp411	ENSG00000006194.6	0.434317084	10	0.434317084	NoModel	-0.026401881
samp412	ENSG00000006194.6	0.166503696	10	0.166503696	NoModel	-0.020185213
samp413	ENSG00000006194.6	-0.700620168	10	-0.700620168	NoModel	-0.009740453
samp414	ENSG00000006194.6	-0.402440177	10	-0.402440177	NoModel	-0.002251216
samp415	ENSG00000006194.6	-1.332431069	10	-1.332431069	NoModel	-0.002918244
samp416	ENSG00000006194.6	0.701306045	10	0.701306045	NoModel	-0.022835088
samp417	ENSG00000006194.6	0.757734738	10	0.757734738	NoModel	-0.023146874
samp418	ENSG00000006194.6	0.916192062	10	0.916192062	NoModel	-0.034559083
samp419	ENSG00000006194.6	-0.618377844	10	-0.618377844	NoModel	-0.020810891
samp420	ENSG00000006194.6	0.398828499	10	0.398828499	NoModel	-0.028308367
samp421	ENSG00000006194.6	0.4673489	10	0.4673489	NoModel	-0.012749146
samp422	ENSG00000006194.6	0.78401302	10	0.78401302	NoModel	-0.024005268
samp423	ENSG00000006194.6	-1.134970726	10	-1.134970726	NoModel	-0.008938969
samp424	ENSG00000006194.6	-0.004693629	10	-0.004693629	NoModel	-0.015746684
samp425	ENSG00000006194.6	0.760307244	10	0.760307244	NoModel	0.00028999
samp426	ENSG00000006194.6	-0.582231382	10	-0.582231382	NoModel	-0.013494943
samp427	ENSG00000006194.6	-0.328650312	10	-0.328650312	NoModel	-0.014679038
samp428	ENSG00000006194.6	0.629956507	10	0.629956507	NoModel	-0.015591584
samp429	ENSG00000006194.6	0.103386627	10	0.103386627	NoModel	-0.02612078
samp430	ENSG00000006194.6	0.624612582	10	0.624612582	NoModel	-0.012350268
samp431	ENSG00000006194.6	0.582915968	10	0.582915968	NoModel	-0.003293081
samp432	ENSG00000006194.6	1.128975274	10	1.128975274	NoModel	-0.015566802
samp433	ENSG00000006194.6	0.481310256	10	0.481310256	NoModel	-0.023828348
samp434	ENSG00000006194.6	0.226245558	10	0.226245558	NoModel	-0.008052322
samp435	ENSG00000006194.6	0.528363381	10	0.528363381	NoModel	-0.016667396
samp436	ENSG00000006194.6	-0.028816551	10	-0.028816551	NoModel	0.003438034
samp437	ENSG00000006194.6	-0.156193141	10	-0.156193141	NoModel	-0.005643074
samp438	ENSG00000006194.6	-0.265885664	10	-0.265885664	NoModel	-0.021958583
samp439	ENSG00000006194.6	1.154894578	10	1.154894578	NoModel	-0.001714258
samp440	ENSG00000006194.6	-0.94078385	10	-0.94078385	NoModel	-0.014380102
samp441	ENSG00000006194.6	0.675709704	10	0.675709704	NoModel	-0.023960178
samp442	ENSG00000006194.6	0.673732918	10	0.673732918	NoModel	-0.001849445
samp443	ENSG00000006194.6	-0.408735706	10	-0.408735706	NoModel	-0.024922422
samp444	ENSG00000006194.6	0.690827794	10	0.690827794	NoModel	-0.033577268
samp445	ENSG00000006194.6	0.327472791	10	0.327472791	NoModel	0.013975018
samp446	ENSG00000006194.6	1.774468439	10	1.774468439	NoModel	-0.003206814
samp447	ENSG00000006194.6	-0.195758588	10	-0.195758588	NoModel	-0.017922814
samp448	ENSG00000006194.6	-0.911529551	10	-0.911529551	NoModel	-0.008279439
samp449	ENSG00000006194.6	1.165780469	10	1.165780469	NoModel	-0.012850169
samp450	ENSG00000006194.6	1.251660584	10	1.251660584	NoModel	-0.009393196
samp451	ENSG00000006194.6	0.193855353	10	0.193855353	NoModel	-0.013858351
samp452	ENSG00000006194.6	-0.429501737	10	-0.429501737	NoModel	0.006808743
samp453	ENSG00000006194.6	0.259079244	10	0.259079244	NoModel	-0.016349943
samp454	ENSG00000006194.6	-0.635632058	10	-0.635632058	NoModel	-0.010942048
samp455	ENSG00000006194.6	-0.10468054	10	-0.10468054	NoModel	-0.025674548
samp456	ENSG00000006194.6	0.791029591	10	0.791029591	NoModel	-0.034397667
samp457	ENSG00000006194.6	0.402393722	10	0.402393722	NoModel	0.001090346
samp458	ENSG00000006194.6	0.884081254	10	0.884081254	NoModel	-0.029454734
samp459	ENSG00000006194.6	-0.347172397	10	-0.347172397	NoModel	-0.033242105
samp460	ENSG00000006194.6	0.20594284	10	0.20594284	NoModel	-0.026509601
samp461	ENSG00000006194.6	0.493133438	10	0.493133438	NoModel	-0.016752698
samp462	ENSG00000006194.6	-1.376160304	10	-1.376160304	NoModel	-0.007757183
samp463	ENSG00000006194.6	0.003310253	10	0.003310253	NoModel	-0.02616995
samp464	ENSG00000006194.6	-0.605016916	10	-0.605016916	NoModel	-0.023847238
samp465	ENSG00000006194.6	-0.132834726	10	-0.132834726	NoModel	-0.018410226
samp466	ENSG00000006194.6	-2.335826185	10	-2.335826185	NoModel	0.033827897
samp467	ENSG00000006194.6	-0.366683025	10	-0.366683025	NoModel	-0.020201369
samp468	ENSG00000006194.6	0.964414602	10	0.964414602	NoModel	-0.039815399
samp469	ENSG00000006194.6	-0.523121051	10	-0.523121051	NoModel	-0.005885398
samp470	ENSG00000006194.6	0.483399627	10	0.483399627	NoModel	-0.021588363
samp471	ENSG00000006194.6	0.357202212	10	0.357202212	NoModel	-0.02205305
samp472	ENSG00000006194.6	-0.898030513	10	-0.898030513	NoModel	0.016146705
samp473	ENSG00000006194.6	-0.391674322	10	-0.391674322	NoModel	-0.031445221
samp474	ENSG00000006194.6	0.98375882	10	0.98375882	NoModel	-0.010360268
samp475	ENSG00000006194.6	0.472940179	10	0.472940179	NoModel	-0.027194834
samp476	ENSG00000006194.6	0.850418154	10	0.850418154	NoModel	-0.025377328
samp477	ENSG00000006194.6	0.536601098	10	0.536601098	NoModel	-0.004506994
samp478	ENSG00000006194.6	0.683605613	10	0.683605613	NoModel	-0.015145636
samp479	ENSG00000006194.6	0.096388764	10	0.096388764	NoModel	-0.021295736
samp480	ENSG00000006194.6	-0.262431777	10	-0.262431777	NoModel	-0.01729168
samp481	ENSG00000006194.6	0.693450322	10	0.693450322	NoModel	-0.019588867
samp482	ENSG00000006194.6	-0.305854232	10	-0.305854232	NoModel	-0.012901723
samp483	ENSG00000006194.6	-1.268429074	10	-1.268429074	NoModel	-0.003222562
samp484	ENSG00000006194.6	0.709796406	10	0.709796406	NoModel	-0.009908775
samp485	ENSG00000006194.6	-0.079207963	10	-0.079207963	NoModel	-0.018958778
samp486	ENSG00000006194.6	-0.21528591	10	-0.21528591	NoModel	-0.020678718
samp487	ENSG00000006194.6	-0.256395729	10	-0.256395729	NoModel	-0.038946179
samp488	ENSG00000006194.6	-0.185613841	10	-0.185613841	NoModel	-0.027566186
samp489	ENSG00000006194.6	-0.365793796	10	-0.365793796	NoModel	-0.004649943
samp490	ENSG00000006194.6	-0.772840528	10	-0.772840528	NoModel	-0.012153114
samp491	ENSG00000006194.6	-0.125359907	10	-0.125359907	NoModel	-0.028218123
samp492	ENSG00000006194.6	1.914663424	10	1.914663424	NoModel	0.00407684
samp493	ENSG00000006194.6	-0.685964572	10	-0.685964572	NoModel	-0.021407764
samp494	ENSG00000006194.6	0.611887706	10	0.611887706	NoModel	0.01225472
samp495	ENSG00000006194.6	0.569357947	10	0.569357947	NoModel	-0.025243202
samp496	ENSG00000006194.6	0.23298684	10	0.23298684	NoModel	-0.023169529
samp497	ENSG00000006194.6	1.034624729	10	1.034624729	NoModel	-0.020933862
samp498	ENSG00000006194.6	-0.129510598	10	-0.129510598	NoModel	-0.019206318
samp499	ENSG00000006194.6	0.010498008	10	0.010498008	NoModel	-0.018936857
samp500	ENSG00000006194.6	0.580208595	10	0.580208595	NoModel	-0.019451393
samp501	ENSG00000006194.6	0.570037107	10	0.570037107	NoModel	-0.020054265
samp502	ENSG00000006194.6	0.036726564	10	0.036726564	NoModel	-0.022154081
samp503	ENSG00000006194.6	0.563919883	10	0.563919883	NoModel	8.48E-05
samp504	ENSG00000006194.6	0.788479751	10	0.788479751	NoModel	-0.021025352
samp505	ENSG00000006194.6	2.299650586	10	2.299650586	NoModel	0.013666763
samp506	ENSG00000006194.6	0.966232707	10	0.966232707	NoModel	-0.01511636
samp507	ENSG00000006194.6	0.252388469	10	0.252388469	NoModel	-0.025196338
samp508	ENSG00000006194.6	1.19369814	10	1.19369814	NoModel	-0.027124347
samp509	ENSG00000006194.6	0.20594284	10	0.20594284	NoModel	-0.020535476
samp510	ENSG00000006194.6	1.15317263	10	1.15317263	NoModel	-0.016111619
samp511	ENSG00000006194.6	0.372331483	10	0.372331483	NoModel	-0.00712116
samp512	ENSG00000006194.6	0.694760844	10	0.694760844	NoModel	-0.023413206
samp513	ENSG00000006194.6	0.93213681	10	0.93213681	NoModel	-0.031626023
samp514	ENSG00000006194.6	0.862924046	10	0.862924046	NoModel	-0.029713329
samp515	ENSG00000006194.6	0.40168097	10	0.40168097	NoModel	-0.010920817
samp516	ENSG00000006194.6	-0.080026749	10	-0.080026749	NoModel	-0.007082225
samp517	ENSG00000006194.6	1.15890914	10	1.15890914	NoModel	0.025344425
samp518	ENSG00000006194.6	0.181725648	10	0.181725648	NoModel	-0.038446691
samp519	ENSG00000006194.6	1.014367679	10	1.014367679	NoModel	-0.025356104
samp520	ENSG00000006194.6	0.707186197	10	0.707186197	NoModel	-0.025843655
samp521	ENSG00000006194.6	0.385963309	10	0.385963309	NoModel	0.004289198
samp522	ENSG00000006194.6	-0.416846763	10	-0.416846763	NoModel	0.011332008
samp523	ENSG00000006194.6	-0.6433282	10	-0.6433282	NoModel	-0.016478765
samp524	ENSG00000006194.6	0.238968124	10	0.238968124	NoModel	-0.012150066
samp525	ENSG00000006194.6	-0.125359907	10	-0.125359907	NoModel	-0.015766631
samp526	ENSG00000006194.6	-1.365472676	10	-1.365472676	NoModel	-0.004823691
samp527	ENSG00000006194.6	0.325287443	10	0.325287443	NoModel	-0.029507365
samp528	ENSG00000006194.6	-0.030430719	10	-0.030430719	NoModel	-0.017782593
samp529	ENSG00000006194.6	0.265757153	10	0.265757153	NoModel	-0.002580155
samp530	ENSG00000006194.6	0.584945114	10	0.584945114	NoModel	-0.034055034
samp531	ENSG00000006194.6	-0.011912928	10	-0.011912928	NoModel	-0.013812924
samp532	ENSG00000006194.6	-0.020756945	10	-0.020756945	NoModel	-0.036776911
samp533	ENSG00000006194.6	0.076093146	10	0.076093146	NoModel	-0.009912441
samp534	ENSG00000006194.6	0.220242302	10	0.220242302	NoModel	-0.020829173
samp535	ENSG00000006194.6	0.990985213	10	0.990985213	NoModel	-0.014181138
samp536	ENSG00000006194.6	0.844775776	10	0.844775776	NoModel	-0.02141492
samp537	ENSG00000006194.6	-0.772840528	10	-0.772840528	NoModel	-0.0232827
samp538	ENSG00000006194.6	-0.265885664	10	-0.265885664	NoModel	-0.024602677
samp539	ENSG00000006194.6	1.00479391	10	1.00479391	NoModel	-0.005806943
samp540	ENSG00000006194.6	0.470145665	10	0.470145665	NoModel	-0.025518836
samp541	ENSG00000006194.6	0.094831767	10	0.094831767	NoModel	-0.025699458
samp542	ENSG00000006194.6	0.520794936	10	0.520794936	NoModel	-0.012639478
samp543	ENSG00000006194.6	0.897084842	10	0.897084842	NoModel	-0.026055206
samp544	ENSG00000006194.6	0.916192062	10	0.916192062	NoModel	-0.026253239
samp545	ENSG00000006194.6	-0.098089064	10	-0.098089064	NoModel	-0.02245641
samp546	ENSG00000006194.6	-0.464085236	10	-0.464085236	NoModel	-0.023571863
samp547	ENSG00000006194.6	-0.693773193	10	-0.693773193	NoModel	-0.013270241
samp548	ENSG00000006194.6	-0.761861439	10	-0.761861439	NoModel	-0.024523546
samp549	ENSG00000006194.6	-1.795331129	10	-1.795331129	NoModel	0.017085129
samp550	ENSG00000006194.6	-0.655870921	10	-0.655870921	NoModel	-0.028451378
samp551	ENSG00000006194.6	-1.860347992	10	-1.860347992	NoModel	-0.017373395
samp552	ENSG00000006194.6	-1.115056085	10	-1.115056085	NoModel	-0.003051078
samp553	ENSG00000006194.6	0.632625389	10	0.632625389	NoModel	-0.020346445
samp554	ENSG00000006194.6	-1.199928181	10	-1.199928181	NoModel	-0.007002714
samp555	ENSG00000006194.6	0.083131982	10	0.083131982	NoModel	-0.023092875
samp556	ENSG00000006194.6	0.634625705	10	0.634625705	NoModel	-0.033000395
samp557	ENSG00000006194.6	0.824639418	10	0.824639418	NoModel	-0.025604343
samp558	ENSG00000006194.6	1.990372072	10	1.990372072	NoModel	-0.008459102
samp559	ENSG00000006194.6	0.163451283	10	0.163451283	NoModel	-0.035149804
samp560	ENSG00000006194.6	0.490355132	10	0.490355132	NoModel	-0.030732521
samp561	ENSG00000006194.6	0.372331483	10	0.372331483	NoModel	-0.03785507
samp562	ENSG00000006194.6	0.532484682	10	0.532484682	NoModel	-0.01508158
samp563	ENSG00000006194.6	0.403818786	10	0.403818786	NoModel	-0.031228154
samp564	ENSG00000006194.6	0.56663998	10	0.56663998	NoModel	-0.021976822
samp565	ENSG00000006194.6	0.667795802	10	0.667795802	NoModel	-0.034190777
samp566	ENSG00000006194.6	1.597697009	10	1.597697009	NoModel	-0.017667749
samp567	ENSG00000006194.6	0.326016045	10	0.326016045	NoModel	-0.026918594
samp568	ENSG00000006194.6	0.267980272	10	0.267980272	NoModel	-0.022074826
samp569	ENSG00000006194.6	-0.043371144	10	-0.043371144	NoModel	-0.017269657
samp570	ENSG00000006194.6	-0.098089064	10	-0.098089064	NoModel	-0.006326631
samp571	ENSG00000006194.6	0.830944581	10	0.830944581	NoModel	-0.02507991
samp572	ENSG00000006194.6	0.131237918	10	0.131237918	NoModel	-0.020594314
samp573	ENSG00000006194.6	0.162687761	10	0.162687761	NoModel	-0.032687103
samp574	ENSG00000006194.6	0.253876422	10	0.253876422	NoModel	-0.031900522
samp575	ENSG00000006194.6	-0.351597016	10	-0.351597016	NoModel	-0.022974897
samp576	ENSG00000006194.6	-0.852726924	10	-0.852726924	NoModel	-0.01492578
samp577	ENSG00000006194.6	-0.721242465	10	-0.721242465	NoModel	-0.02072851
samp578	ENSG00000006194.6	0.542766588	10	0.542766588	NoModel	-0.032544936
samp579	ENSG00000006194.6	1.749897757	10	1.749897757	NoModel	-0.004352215
samp580	ENSG00000006194.6	0.172600486	10	0.172600486	NoModel	-0.021644488
samp581	ENSG00000006194.6	0.244939126	10	0.244939126	NoModel	-0.040938598
samp582	ENSG00000006194.6	0.200659741	10	0.200659741	NoModel	-0.018510258
samp583	ENSG00000006194.6	-0.133666255	10	-0.133666255	NoModel	-0.017403833
samp584	ENSG00000006194.6	0.073743693	10	0.073743693	NoModel	-0.022248465
samp585	ENSG00000006194.6	0.047004881	10	0.047004881	NoModel	-0.007270348
samp586	ENSG00000006194.6	-0.661675183	10	-0.661675183	NoModel	-0.012874084
samp587	ENSG00000006194.6	0.611887706	10	0.611887706	NoModel	-0.009579613
samp588	ENSG00000006194.6	1.336012861	10	1.336012861	NoModel	-0.012396166
samp589	ENSG00000006194.6	0.253132525	10	0.253132525	NoModel	-0.020639774
samp590	ENSG00000006194.6	-0.246931655	10	-0.246931655	NoModel	-0.030202372
samp591	ENSG00000006194.6	1.118553144	10	1.118553144	NoModel	-0.018495853
samp592	ENSG00000006194.6	0.682290875	10	0.682290875	NoModel	-0.013101054
samp593	ENSG00000006194.6	-2.050016623	10	-2.050016623	NoModel	0.011777192
samp594	ENSG00000006194.6	-0.395259233	10	-0.395259233	NoModel	-0.020395302
samp595	ENSG00000006194.6	-0.280603125	10	-0.280603125	NoModel	-0.031479552
samp596	ENSG00000006194.6	0.849165084	10	0.849165084	NoModel	-0.01596708
samp597	ENSG00000006194.6	1.007189828	10	1.007189828	NoModel	-0.031328499
samp598	ENSG00000006194.6	0.184762048	10	0.184762048	NoModel	-0.022801615
samp599	ENSG00000006194.6	0.649923308	10	0.649923308	NoModel	-0.013224963
samp600	ENSG00000006194.6	-0.09973576	10	-0.09973576	NoModel	-0.030272586
samp601	ENSG00000006194.6	-0.586966056	10	-0.586966056	NoModel	-0.014108743
samp602	ENSG00000006194.6	0.625281022	10	0.625281022	NoModel	-0.029436035
samp603	ENSG00000006194.6	0.222494739	10	0.222494739	NoModel	-0.029824632
